ID,RegionID,RegionName,City,CountyName,State,Metro,Date,ZORI_Rent,Year,Month,ZORI_Rent_Formatted
1253,72437,33134,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2197.568188,2021,6,"$2,197.57 "
1254,72387,33055,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1255,72368,33030,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1256,72388,33056,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1257,72442,33139,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2280.912302,2021,6,"$2,280.91 "
1258,72485,33183,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1259,72438,33135,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1260,72444,33141,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,1862.509196,2021,6,"$1,862.51 "
1261,72482,33180,Aventura,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2435.784581,2021,6,"$2,435.78 "
1262,72476,33174,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1263,72351,33013,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1264,72433,33130,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2442.306015,2021,6,"$2,442.31 "
1265,72453,33150,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1266,72436,33133,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2450.613855,2021,6,"$2,450.61 "
1267,72446,33143,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2027.956241,2021,6,"$2,027.96 "
1268,72459,33156,Pinecrest,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2018.184825,2021,6,"$2,018.18 "
1269,72475,33173,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1270,72430,33127,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,1975.57321,2021,6,"$1,975.57 "
1271,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,1992.111572,2021,6,"$1,992.11 "
1272,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1273,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1274,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,1747.067497,2021,6,"$1,747.07 "
1275,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1276,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1277,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1278,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1279,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1280,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2802.001862,2021,6,"$2,802.00 "
1281,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1282,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2774.312999,2021,6,"$2,774.31 "
1283,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2700.628838,2021,6,"$2,700.63 "
1284,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1285,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1286,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1287,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1288,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1289,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2482.209054,2021,6,"$2,482.21 "
1290,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,4998.440051,2021,6,"$4,998.44 "
1291,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1292,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1293,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1294,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,2361.00096,2021,6,"$2,361.00 "
1295,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1296,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2021,,2021,6,
1297,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1298,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1705.32375,2021,7,"$1,705.32 "
1299,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1942.780691,2021,7,"$1,942.78 "
1300,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2114.765099,2021,7,"$2,114.77 "
1301,72371,33033,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1824.176617,2021,7,"$1,824.18 "
1302,72480,33178,Doral,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2434.83105,2021,7,"$2,434.83 "
1303,72445,33142,Brownsville,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1304,72479,33177,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2048.161703,2021,7,"$2,048.16 "
1305,72370,33032,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1845.591297,2021,7,"$1,845.59 "
1306,72464,33161,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1307,72468,33165,University Park,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1308,72497,33196,The Hammocks,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1886.570686,2021,7,"$1,886.57 "
1309,72428,33125,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1804.676369,2021,7,"$1,804.68 "
1310,72478,33176,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1311,72356,33018,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1312,72477,33175,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1313,72494,33193,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1811.721773,2021,7,"$1,811.72 "
1314,72429,33126,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1816.5275,2021,7,"$1,816.53 "
1315,72354,33016,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1316,72481,33179,Ives Estates,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1702.746823,2021,7,"$1,702.75 "
1317,72450,33147,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1318,72465,33162,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1837.603071,2021,7,"$1,837.60 "
1319,72458,33155,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1320,72472,33169,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1321,72348,33010,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1322,72463,33160,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2526.95032,2021,7,"$2,526.95 "
1323,72474,33172,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1324,72352,33014,Miami Lakes,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1778.744211,2021,7,"$1,778.74 "
1325,72437,33134,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2267.094227,2021,7,"$2,267.09 "
1326,72387,33055,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1327,72368,33030,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1328,72388,33056,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1329,72442,33139,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2334.174602,2021,7,"$2,334.17 "
1330,72485,33183,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1331,72438,33135,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1332,72444,33141,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1939.93327,2021,7,"$1,939.93 "
1333,72482,33180,Aventura,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1334,72476,33174,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1335,72351,33013,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1336,72433,33130,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2573.84422,2021,7,"$2,573.84 "
1337,72453,33150,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1338,72436,33133,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2524.501336,2021,7,"$2,524.50 "
1339,72446,33143,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2071.543615,2021,7,"$2,071.54 "
1340,72459,33156,Pinecrest,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2124.012307,2021,7,"$2,124.01 "
1341,72475,33173,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1342,72430,33127,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2013.0001,2021,7,"$2,013.00 "
1343,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2003.97821,2021,7,"$2,003.98 "
1344,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1345,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1346,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,1798.672402,2021,7,"$1,798.67 "
1347,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1348,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1349,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1350,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1351,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1352,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2865.134673,2021,7,"$2,865.13 "
1353,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1354,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2883.739084,2021,7,"$2,883.74 "
1355,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2793.582485,2021,7,"$2,793.58 "
1356,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1357,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1358,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1359,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1360,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1361,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2587.785072,2021,7,"$2,587.79 "
1362,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,5391.07263,2021,7,"$5,391.07 "
1363,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1364,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1365,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1366,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,2482.068184,2021,7,"$2,482.07 "
1367,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1368,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2021,,2021,7,
1369,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1370,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1732.399485,2021,8,"$1,732.40 "
1371,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1372,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2150.481498,2021,8,"$2,150.48 "
1373,72371,33033,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1855.242031,2021,8,"$1,855.24 "
1374,72480,33178,Doral,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2523.190939,2021,8,"$2,523.19 "
1375,72445,33142,Brownsville,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1376,72479,33177,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2198.774915,2021,8,"$2,198.77 "
1377,72370,33032,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1897.551754,2021,8,"$1,897.55 "
1378,72464,33161,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1379,72468,33165,University Park,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1380,72497,33196,The Hammocks,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1962.327396,2021,8,"$1,962.33 "
1381,72428,33125,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1885.945518,2021,8,"$1,885.95 "
1382,72478,33176,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1383,72356,33018,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1384,72477,33175,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1385,72494,33193,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1846.702447,2021,8,"$1,846.70 "
1386,72429,33126,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1853.137833,2021,8,"$1,853.14 "
1387,72354,33016,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1388,72481,33179,Ives Estates,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1750.200816,2021,8,"$1,750.20 "
1389,72450,33147,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1390,72465,33162,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1918.985369,2021,8,"$1,918.99 "
1391,72458,33155,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1392,72472,33169,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1393,72348,33010,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1394,72463,33160,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2582.110173,2021,8,"$2,582.11 "
1395,72474,33172,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1396,72352,33014,Miami Lakes,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1793.914322,2021,8,"$1,793.91 "
1397,72437,33134,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1398,72387,33055,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1399,72368,33030,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1400,72388,33056,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1401,72442,33139,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2376.282263,2021,8,"$2,376.28 "
1402,72485,33183,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1403,72438,33135,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1404,72444,33141,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2000.61109,2021,8,"$2,000.61 "
1405,72482,33180,Aventura,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2725.833814,2021,8,"$2,725.83 "
1406,72476,33174,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1407,72351,33013,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1408,72433,33130,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2647.425249,2021,8,"$2,647.43 "
1409,72453,33150,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1410,72436,33133,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2678.741819,2021,8,"$2,678.74 "
1411,72446,33143,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2144.244524,2021,8,"$2,144.24 "
1412,72459,33156,Pinecrest,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2184.793571,2021,8,"$2,184.79 "
1413,72475,33173,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1414,72430,33127,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2021.905044,2021,8,"$2,021.91 "
1415,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2074.679378,2021,8,"$2,074.68 "
1416,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1417,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1418,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,1851.297191,2021,8,"$1,851.30 "
1419,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1420,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1421,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1422,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1423,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1424,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2867.809224,2021,8,"$2,867.81 "
1425,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1426,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,3009.537958,2021,8,"$3,009.54 "
1427,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2853.42691,2021,8,"$2,853.43 "
1428,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1429,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1430,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1431,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1432,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1433,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2688.479006,2021,8,"$2,688.48 "
1434,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,5726.943256,2021,8,"$5,726.94 "
1435,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1436,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1437,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1438,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,2571.861224,2021,8,"$2,571.86 "
1439,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1440,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2021,,2021,8,
1441,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",9/30/2021,,2021,9,
1442,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",9/30/2021,1762.892376,2021,9,"$1,762.89 "
1443,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",9/30/2021,2136.597734,2021,9,"$2,136.60 "
1444,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",9/30/2021,2206.88582,2021,9,"$2,206.89 "
